token,frequency
8hGyUQF5nSuPHz6YwVFb7v8KcRFqsoNDSoPp48LywLxZ,0
GqmwWKNaqvVXGWuDpJ8zb2Dwt6KpS4N33XnwBdPXpump,0
BHpt9iSyMDCzDCnf9JhgK8duWNaHHxC84VN8AaMpY1Fq,0
61m2EcwyqLQ9ptXtFyJSdK8qiZuuskqjqjqhJ42qbWpF,0
Dy4pE8XgbhDQvgeXyU6dv5yMVgJeedKb6oZM1967pump,0
YPZEAfu478P41XksC1m6vuqEZE5vosYKLhuKDtiQump,0
5RXiRUZQUxEQwgxiskShdK388XVpYvzwksdrHg26XUyb,0
ErhHvEvBjZYHEoVzgwyrYzexATZEdPLPix8gUXtLfkCJ,0
4d1cz3QCwrYZbmRNQ6PwVq26nTYzgVQuhQujJNJLpump,0
FGwTfivEvBBKpwWYXBnfUDTMqtfk9dvtyQLE38Wjpump,0
73TBSkG9CfuKPcnCWzTR5sciUoiuj34G2QZKZQVFmHaV,0
4TdmH7mmqSvANDDtsyL8fChFWsLCR4vGVbqwHFtqqH5R,0
D4HKsYJdxogN9bzAFTSsHroScHLEDGfdjyj18fcVcuSn,0
5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump,0
9uT9mhcinouS9sVthasiz7yqSmDiLj2mVUPNBgPApump,0
EznaMEzW1Yf1EKnuNEjoWQGn3mwGsxShxF6Tpc2vpump,0
BAW7TnSY4n8oPoPjNQ3WBwnKaDmJKaN2Q2UQP1jwfL6i,0
91fFHDaDGk9921gEGpzE8iF2LH9VvxveFtog4QBSpump,0
9nLALZMiL8qkZxW4ZCHiGWxnoHorL7pJYa2TkNptpump,0
EUaJ1cMr1vCGdYjogxFd3NmEvHa77zYKQYznQDePKwYp,0
5H1skWeUF23ax9TqWDX2L1S2takXhPu9vTBRis6tpump,0
CkqBpDz4PumNaYJfW3F3pXyqhKzbRdch1daYL8iTpump,0
3WXsx83VrcKkRXXv38vqXqAqQctqhbwxUzyPm6eKpump,0
DoMgEtJirQZyZURbHB4ctXKK8JAoBg3tD7g9HizgG3RR,0
2GDsNevES54uRq249dSZ33pUuxKP3voLKTCBHwXipump,0
HTn5jQ5xvpEW27wWP5gCfcwEkbQcT6NSJufsCKtYyJeu,0
HkAw2sMgi8WbE3G13ucwqoaR9mZALs2gT8ssxQShM1wd,0
GfqUbYqfFEkzgppm3mZqYB4BGqXoH4nZEgJgnzUWpump,0
PUPS8ZgJ5po4UmNDfqtDMCPP6M1KP3EEzG9Zufcwzrg,0
68rYFV2zQ3TyGvE9VtiAeACKCQhWjUwhQ7MPSWD9pump,0
AzvvnGZ4VbxD6STxvmv4oe7s47sMoNefTGbT4Vcayes7,0
6iK6wJhWnNkBQasZaKjFmKWBHGa2JGzCQ4cEftN9pump,0
26d8NQ7QGtYvXy6qG573LwcCxqvqbLcCPUW2GWXApump,0
7ayF928wkYK8Kk9UXn9GzfvmMXWG9diLfRbELVkDpump,0
ELJARE8WeASyd2z94YgXqUmfwvaLdqQoheokhHm3jMSG,0
6tVBUH7x7mojnSZRNkiVhFzEQkGzVShH8qjUXH9Tpump,0
ofknmm26fT2LBq2uztDvfyc2yrzZ67P29ekQsTTpump,0
5cYJ5cbDi7sYyZ5g5mF6UBYKcXqxCqCgAwd3km4hpump,0
7gnhRBR1ce7RgR4vdKeiSDk7n9WgwL6bmd56yrn9pump,0
8svVNeJEu7cymtsExG9H6Yaw77ofcFTHpMR2SNiTpump,0
2hVJ4Y9UqZ4hCg95MeLgbEmJ23bzt7AMt6AKcArP4xtD,0
DJHNfHTAoCjew4hy5q24f5B7Rcd9ySM5G8JhS38Ypump,0
3oAgi3xTG761qy7mivHBRsYCsjEE2Fr4sJukHAAWEi7a,0
XBMuuVZKHd6u8GyX6JakhjgpCA6h7FG28bXaWX2s51P,0
Amd18kxbbu7dz9t43PEApma6TMw5Jx1ij9HswM1iciDK,0
F3vzuq4vZNGyzdaNeyKScUg7eN9Tf74gPkSjcsskpump,0
Fezgiivbc2VHtc5PLdP626Eqzy4NX2xi8HToTjh7pump,0
FSX4STJdGUJ5N9wUkCoVu7vF7Q5ijDgDkA1Bhwkwpump,0
4ynyx6BzY2XGFgjjun9Cruj1bSRo8FLsAqNnPsW6jDsu,0
2HQNZnHC5uz9duy3YMWAp75KXQ3nSCymeJR7Yh3Mpump,0
9gzA3kSZvB25YwHj4JPfcx473KyZ6ZQZA59D9BiGpump,0
6kzzvsnaMVuC8RkAoABApo6uVEBcxRoiHHHTmrgLpump,0
DvcUihZoFL1diNvYyAyysfz8s46rnw3v9UADc75wpump,0
54zfVV8nvQDeMeJedtuV7mFDAyvERf11NAwMkxdDpump,0
48NSNXd5UHeyJpDtPeTUXxh5JP1HzzRoQbmt7Czcpump,0
4hhNszwQWC4HgnAV3Z6R8e7EmE2tiQYF2ePiWpxapump,0
DSrgX3oWAuc9korxYZXi1EjAxd9f1eaNvHtqaK42pump,0
Hh4KoTYtkg6VRgSSXyVNy2RkNqkSfjEFoLuzjWtqUSi,0
5MBBsoCVddAuF8XixvCcXNbHAw6WfpZ8WyTKMmczxxRN,0
6LBYP8HCpChZsmK6YjpKEFcVjXtRWELtLKUHUrbTyWGr,0
BaMcqC3Qw85H2wJdZ6aPSU51f9XRTWY1YiVStCP8pump,0
BjwWuU5Ypbkm7kjLkxmYRWmu1ba3M7NttTQU8AZitwNF,0
4Z2A2q8fdR1AKiU3fbT55NwGTQ2t41QnEJAKaos2pump,0
FckFV9nFHdxLgp5GtmtUZr3V3EgaQ52PiMtgG94RT39P,0
2CvbSRBzvJwEW1DxyTEh3TC9zSSm6EH1bVJttBiipump,0
AcV2T3mwLUqMiiqcsafVm35zwPQkmLrfRtaW3716Fzvi,0
AGANwPLDvyRJMY9Nf7YzcPdT1AFA1Hj4z4Yexau4pump,0
6pE8HFuu6JtWzj75rBXNEJRTc1YbQnsg9xLwGFD4pump,0
8cdu7rLzDNmsPuAbQDDAyayDa8nevfQv7LJPf14RHdq3,0
2VV6XRcXeLmsqukkSyDMLL5uZDAi3M8M7xz4uwT4pump,0
J627N8MhaCGVTSdDjpMX2VJyZ8YyQNuTFowGeDKUpump,0
CLLAnp6zqshA6haQZWNsJPDb7Hp98QeTPfRNTCPDpump,0
45iL1eQLhSoVvuxW6H4F76CjHQXwsiwxgW87ZqRppump,0
2ARmKYuvEMZtvp9PYSrHkEsYv7vsoS4Ravya8wPDpump,0
Ea3j2H2m8dPrrdrSo4SadcaVQwDVXKvjw2Pqsh66pump,0
3W6sTmmxvRujLhnYkoqubbq2jn3yvbXmLRQ669Nypump,0
3SFeok3ictmvfTcMDLRV6PgMrfDjDXZo82s1jx7A8gGA,0
5pGYxek8MUsa51YurNoXCnT8zch1SNCbhXVeYjQvpump,0
Do91WeJSm4HPzbGe8kMviTUfRHHih7yDQ6mZkyvpump,0
Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,0
BEgBsVSKJSxreiCE1XmWWq8arnwit7xDqQXSWYgay9xP,0
2zdURgNU9HPPHqii4c4UPD65YYF3TiEM5BWUyse5pump,0
36DBEDyfXTxRe3njezSc7928uk5ZACy516nYjgDwpump,0
4f5FbCcAzhU9eXCcszbaY1NC297ieWx22oXYs1vopump,0
CHadhHDje1ufi9vKu3Qk3msoJB93M57gEo25So7fFGY7,0
FjrsWVRc4iUpBPupD2SquPkHdDw6wkYMmJrDBdDapump,0
7EYnhQoR9YM3N7UoaKRoA44Uy8JeaZV3qyouov87awMs,0
D3UN5bFs7zh7Pzn4Vx1WxQ7c6pVBJdkCqZhWrNCsWAq5,0
5Y39V4RkJyTGcny259axALCHyZxK2tnSXb4CLyzrpump,0
CaTaaAtQWfH7UtvnTVGLPuxwEKtNzzQ2pqAiyH1aA7KX,0
FAZh2U5BS6gi5ibw7hU4HPMnqVVbDcQSWbXVpqeCpump,0
7219U8QAKjpAisBZq1ukeoNS3LLkLjJNJR44E847pump,0
H2CDf9ZS3HW1dsHMaepzMFf4gjsdyQedn7gcsV9K6VJF,0
8tyRjLuGFC5cTeTgf4RAfBVNowTME6GtMB1uo8Hxpump,0
Fk55JQSM1pp8MTHc2ssexB8R1MVn3aQk4TdrSD7Ppump,0
HGccArvsmJWb65zANG7UAf3feNseJfAAyNGZRazrpump,0
BxVfBedHvr7igKHLGg7q9xXqnt5LiQ117EZGEQkBjSMn,0
8n1kVYsWHyahQ37t1aU2X2t8Lz9eMNidyAEPwTBi6Tys,0
8NTrNmLXB4koEqjrbXrCJ6CkCwv6kJLBfvY28n6eaPxU,0
APRgNC2oa6xzJno4yWszzCuzUMRTkpmArZAqVpuBazHi,0
YjKn97ijeB7sszD7FBsxwbEa9nrEx5HmkRY29Zqpump,0
76YyTAKCATkaRxhYfpj28Aqtwmd4VsQSML6h7jhtJtLQ,0
Fr8qtGHhsXrPrNm7tA117wLbuQ12Lf8kRrCfLQD8pump,0
9XVGegsYDTiaQpkEvRnXVwvA1NpDGGuF3nWnTmFqpump,0
8UeeXPnrY9VWcBqAwawDfWXpjD6kTxhDQFbNQqRapump,0
A5sLjEiM8JsPdo9vjsPAbWKAurcQnKxj4PzCFcjcpump,0
8yuNncqURJBtERpyidQCmEKSCaxn9AaWFiasXUA8pump,0
FzqZDi8kjxByaPordxT1iNmERsd7VenvP95ijj8kaibh,0
Fg5EHiWnw6CQqvnmBPKFVzegJhWSCEorP9FsYDZZdxbZ,0
FoTGRd5Q4uqoUqmXiePquqPiy5jmUAftKV1aDxHSpump,0
FSM8TmWxGFUjM7Rs6Wt9DHx3ZQAMX6vC4bN8r5PjSvE8,0
DaVfrMmz1qbHkf2m1LFyy3up9HiNA8xkHJcaYdmKuKeq,0
HCY1CtD9f524mwQ362RH3bFMUGVjxCSFrQndkARGpump,0
CAt5MPeEKkbhp4TSuV1k1KBkGesfQLQDQzHzwSi4WFi9,0
4euuPPhcSCYyZS8kCYbEktDXAYEYYKVCTN4Lp32wpump,0
BAvoiwdv1TEuYxYZ4aewBCGNYfquh8z4boj6Svf6kXgy,0
BnyK5ccegzrpEcv9UH5GPF8fZwV865m33pGi2Uk7cXQ7,0
3U81fFW9iq3a4gcErLzGar8a3LmoFGs4NBLEq5UXpump,0
68Dx4Tjtf59VmQrh51ny1M2Fk7HhmHt2NpRJhV7Bpump,0
6isvoCaumbAk4ntbHMfhVBtGDUzFRHpSB9CHE4hCQXN4,0
8ooLVjQQvJDQ9mQPwGnQHRZFnsKjzJ9ATM1s1BaApump,0
ERtbZyQyTZnxWFYti4t75VS5oGHMgpipyGcyeSNFxAeE,0
DTEqTxxGFn3SZ4C8tNP35X8iegCCgCBrX974WFSuYVZh,0
6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU,0
BYGdiGGj6gfHaB4zAnMgBn93XTpe3pGaG9iAsRmFpump,0
7c19GXK98k712Hp9Csqcb71m9dt6FpyrhY9Wx5j4pump,0
6znB8CtoRwdJ8piFX2ncfUZra7uRpYfZwxZURNhziMUn,0
5HTp1ebDeBcuRaP4J6cG3r4AffbP4dtcrsS7YYT7pump,0
D9HTJZ1PhiQz95FQPsnG2rMAUFgWNc6xGEqyzFsEJTFA,0
8CtyCysF3Gn2775E77grhCCKVTJorkYGaGhU3245pump,0
B3yRNBd5RzutinaMffLxzDd2DBjQbZSNpNmmiTvMpump,0
APh7RzRE2VhJe22YXnXCf6DwMYVyPrsuD4S4K1aRdPPQ,0
75DvRjTDpaEbrdUHVomdjfsiXbBi5FwNyctyUgfLooS,0
BCYp3orioC1T3XBwUjGGiwsZAcHNHLszFYv6njvyJAD2,0
2ee1VjdF3CR1SsxYyprhXNxoAUvEHeaB21MsNMV8pump,0
DWGCob3GUYrRf96uQ1mYWL7edo3EHkPHjGcqYi69pump,0
FyWPXwM6hd7AefXvjYSNQCqaQYaw4zw5jx9tZDdXXPTZ,0
D4Yc5xRjRYcjxtnYG4Ay3mKLYMMF91RBnbuoKk7cpump,0
3o6WKGHGsYC7JfonCaeBbQXRBdpBcTbK1cARpSzw9Vpu,0
FQctBoafssrS7p5TYpPihiSXjGfa9CHvh8TVBbCeyw7i,0
2qYBtYSvUwB3Hi4w1VfRZNrSa29XfiFk2DY2avGjtvx7,0
CAb3P4j8zX4k9Ldn8kkEoKiMqdLMKFJuLFz1nHnApump,0
GBG29Pun9afHnheg9Sz2aeosiTwdfiAeQo3yqS5Xpump,0
21rweMLGYeMNonHW7H3xa5py17X6ZFRcHirCp9inRBQA,0
GtK1a68CCXecJavwMihF7TWARntcTYMRxFLLsSqDpump,0
GxdTh6udNstGmLLk9ztBb6bkrms7oLbrJp5yzUaVpump,0
C5sB7juhVqqP3jbydRfVFexQRGJQxTPdv1GxD2n5pump,0
63YHRbiizNRxKhQwDhF1aoBxXUSt19QpMNzpjEMJVxwT,0
7JhmUcZrrfhyt5nTSu3AfsrUq2L9992a7AhwdSDxdoL2,0
DogPRmvgNbN7HMkoTi4g2eArdRmTWNbmkKzRwCdunEt6,0
F99L9iqkcZ4TRyJm1sCwvKRQBFCZEKPSecWzJ2sgHw8G,0
AgaZCPGvS9jmCMxpLhXGmJ1gmkvQFpSnASV2gJw9F1UU,0
EQMyaLhzbEUY5V7bCNpFvR7LT1WipdmCcBX8hTx3pump,0
B9u8h65uM1oifqmP82VyUDb68iG2fKfZiyubmNMtu3h7,0
2wxCFjyV11eTtrvCBRHaywhJhcNJZ7wxtNS7UTxxUbm2,0
HqdZtNdgn3PWpa3Rpfs2pf6rmFXTRzSv81QsnQQ4oKdD,0
4gnDkm3zDGoMQ1dpW2s9Fm6jkajpTGEs2gCnFwEg5eSr,0
Ez4UDx5rrGo2L4bGbR8pdGsKvVNsK8wzREEHTSnYpump,0
Ay4iJcyYsGfK5vYBCKhC9dBpRPJesC8qaBzaFWwJpump,0
Hwrpdhtav3uZ7FZ3QM3a6eyeUPEXU8cPRca5YXBupump,0
96wwZTkKYp2Cskd9WxTDbMP7EpjxKJePZaXqVRpzLNCC,0
7YiGJ9Y6JgM6JkVgmSJ1EtBeAWEHbn2Paq6eiLCyNoKc,0
DgJKaLKhjnnYpWHHUAMiF9ySkF3dhX6sQTmhHk2Upump,0
3fwhqqsmnKm5mbn44WD6z8Zsbu74LMCAwtB62Tvrpump,0
5Qybmd3jz1opCXxi2qWXEurmqD4gpvmUTjJzNeu6pump,0
FNkNdDR6WNLDNQzLMRzMuAqSKV7u55wtFDymCUbHpump,0
8XUCKV4HfNYq9fhP9gGkZGvdoJStr2AKigWGSLPYpump,0
4wFjTn4dQVGTfX3ufbyDnhpvFRv4ujogeXgsgHakpump,0
DWaYcbKALYvNtb1K9kWQ3DnHXGFdWR7cTNnXAM2vpump,0
7rD4NwVSLgNYPGzfVxkPszHDHJQTfZAWWcyMMh1eF1L6,0
8byjXp54ii8qB1SMAonYqYczyaRiMd942A5PZwN2pump,0
45ztfG3825yJDsbkSdcHje7UjrzXtLDxeZo8iUyt2ofJ,0
H5dLEBeeYcTfdwPVTSEd64TJZ4SpaycB78CDGd978si,0
6Bqeq56y8inwY4DNuQkyfZ6sojhRLAfh1gt6WPyMpump,0
6NdCTxRK28vZUr25UQXcBctWS8iQx2m3ywgBGfb2pump,0
FW6EdcG5qhJDw7jFfVhycxz3BJkZPXG1u2SK1wrSpump,0
CRE9zFuVbHwzJf91yYPYobP9ciE5t8ndXnoU23SJpump,0
AMccUPutKkk8Ruq7Qz4fJ4eMZJTbF9zbnK9bx85HpXY,0
dUKUYJqpEBhsLBHVn2B4ECgvCnAM2nXHya5kCpoNMmq,0
AWyDDQi2dZx8vGUoNWskTcKT24JeuGkMRcLU75BpfJUC,0
7jYfnjn3jHWmUhhgfkZ9uUEKroH3Zz1BvF8RmVQHm86D,0
6tMnjNs2tkDXG8BNCSSUsgJSJAFU5bBrzsLa77FfB4fE,0
2S4eTPZiCQLHkCBjBN4jQnPAbhLe4moNKNZKmDsHpE9E,0
BXJw55wdJBnvx9oq3j8MXHXscjoMbt9fsHCzgFSpump,0
4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,0
GiS2sCo4AUnwyvJLsKWQoGMZ5fhTGKFV9xecrSAupump,0
ABcQw59y8uggs2qUphf8j85vY1DjkuXBb9jay14AKfg4,0
3Qcc6RBdjudrMnJHWCTrzfSJTawPCsMZoEGqGpAAd9gg,0
CJXP5DbQiej89bBor5pRnJun3PgpmvKU7bWMZPyUueAC,0
3DkVGaNSMTcxFkgGDAm299FaVxgnCw2411vxZTmRpump,0
4LchvEKSQx53QJDrwnUGstgCri6u3VMQWBo1BoxDpump,0
72xAeAFT9Q2WCGEdvN3bTFubXj4BxkYg52z1tutuRLgZ,0
57Kavh71Qkenni8APEsQqGfMAccJte3kyuxHa4c8pump,0
7xDSn9Gx4PeRodsqUWiRuRggDymZy1faJrhGxSbi1Jzc,0
BBPbCdzEyiMrET5e7h1HXpCxFXw2oUtMVczSoVDCpump,0
2o3nfaQcBSHQDZxVrhHXhq4LPxeewzfBnKSaeufxpump,0
4rwZoD9p8DaZLegCuHwwtjDrnfRKTHL74XpK54Rspump,0
4mDf8UWTYDGVaPgiz8nCZwz8JyDooVoBzi9Wuo2qpump,0
8yy3Ks8vbd485Sy3M9Z3uLevAEf2SnsEpWBfmQzepump,0
8ZsJk8J5XTahu7CceVTecngNM6pLQW95C2SSTM24Thru,0
FmwoAm78rNBeqJKzAxjqnbuc1JXiWmyxHheSVTbapump,0
HkbJqrjoKDWes5R2htcaQytgQGBjiVq3hp9sv4SNpump,0
8Uu79WXbXtjPWh4USk1YyQqx9sR629hqbsJ2459zpump,0
GYxwQ5AuDBiKkNbqwhYSL8DFDbt5WW5eeENDYEgYrCu4,0
GkYXnMszTdhBQFyR6cq1GFuxJiST2wvkMtCo2FLy7PRg,0
DEVuBT3q9Vv2V6MoRgAmuptoS6qE2HYULZf9SLHDnxe1,0
75Jwf9eAMYrkvsE7WUr9i77sMnT6ZCR72dpY2haFpump,0
Ap8P8QdPGPPEUXWA1QpB7fNXZr6CLdQjEi3QokpKn64S,0
8867LDXypjzmURGExJnipxoHvJhoN2d57RcusEs9pump,0
56EkeWzfKDfnmjd8vKcF42MCAJDRCuCs7xs4joUa1d8x,0
G46yFYDNPDeHsmnJhaZfsYnAm2VEcn6tmPTMHhFgpump,0
GoAZspRpzezWKqV2wreE3NZTp5ddQNkZQZoQ5LmfckdU,0
APhVix3kBNdLMqSirksSsxiScKKEM7msh36TVEQFTkNS,0
7Hc8PM1czi8mAqZt8PVLrtPB49mvLEkJb9s46DBGKW1N,0
2wn7EWrevgtJhh7GQqTz9SPNBeV5yLpFMSwDCsMFpump,0
2YSH2Ri9tJvUFtXEvVHxoT4MQjni5SCx2dP95ng712xD,0
DNKA8dbbF4sSE9L1wkf8PQTxJ8Vgegq8WAVQ79nGpump,0
2GU2KM9mx4aXuMcD596KN5LPQpyTLsmswutjis7upump,0
En63FWtQu8t5gREbFAQtj5z18TQnhmDn1AcFVbmMN3rh,0
KQky1fpfn5DavNaXyd2sKfqqa3QeVCugHzt2Tripump,0
9MvDMYd4mfrBTtBNX8egJF8y2oxM6stwxPkmP9unpump,0
4w3yXFp4r4PzKuFfNBbrfTMgZGMeruT1WuR66ibbpump,0
FaSJ3PKDjaHatJMgpC92cmhjcJxnc8sbTkpaPuTF3hW1,0
42yzLyxGDjD5RFFQFYNVy7Pzubz6QPCK7HFK52f1pump,0
4rSyypqwcV8844dAoAxDmj51oHGSqmJkS7vrTHXzpump,0
7ZpuxTtkaKGTrgFj7u9BNwjbXfTKsG1uYBYcBCajXB8c,0
Gcj3mLKMs6K5SDeyefc6HfXykwBCVXDkjfWp9SzUpump,0
AXYqEMQidYhoiKEL2BkfY2a9kdw53QPVDBWA3Pitpump,0
646JqWNiwHA4ckrR8m5QotGrT8GupCUGcn42v8Lwpump,0
75SQuG5o9x1rrTZ59jJmSU5K6qZo8AVL1LTtuYW9sApB,0
4dcPLUe5in2NghU41igXUeDRpyCB6pVzabYyoXnZpump,0
7u8nZijX8J7Psabzt813RApbv9YEWQTepMfm1zxmpump,0
H8iQv6QQjj9JZhjbCHHHptKfmuT2hLv2ook7PwnoCYE2,0
c5fUAyx7bRfp16h8oYsbgmTPukUjBUhMKihontW4UwS,0
9XpFnhg3cEf18ckDdJTpjnT6MrrbW92hU1R7Stnzpump,0
DE1yU7zfUqSXK61owRH6zZUyhXwJbhw9ohwtr8ZmtMp5,0
BmuWE6Byc97KttyLLar2JJaxaNdzoL2w3t66nhHPEdqk,0
BBq5RedxhUrhrHfofivKkFZu1vGXfhpcNoA9zTBboQ2r,0
J5w73TqzD6Dtk2xuZnPJcgu2dJSmwow6QcweaDEFpump,0
HrTXurMXHGe9fDzUn5LVeJRVadghpxxF9m8SY7vfSzVj,0
Gy11JvpkMXVzxeM2DS1S9ftERLuNvxAbdnKVa4Mwpump,0
768UswX7CvPTcteMZsd2PSE4STFp9A2EkJnUDJTvpump,0
ABMUNBLYHfiwH92g1EL6oqCeDeXYggZ3U5vSRJdypump,0
HwDrzw9V8N8vpkoFNQ5nd9XCrGG7RsE3V1XgUXXyjCAT,0
of28WzrGVqVKCC35zjkQBrndCCDzErtzg7cj2mypump,0
4xdPRYMHfK7YAhqfhVdqBQz8BtVFS53rZ4D3GqLrpump,0
DLrqr9J4p4MvuzaYhQGPgRcpX5YBVnGwuD1zsweTFuTe,0
FGrzeF43gopcfZHDTswLEo29XjbBvFD8axJFho3spump,0
kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6,0
Br8ruXyjsvMC9deCdLseK8g9mSKNRyw2qVzG4s8wpump,0
4cFCy9av2F8j5LFJz3FZ38X4azT39Dds7EUbpA3vpump,0
7VP8bfQtDKxfrtzqAsS4svDP7kifsCgCzg45qpoapump,0
EARcbrhtKuXp7udkdWcYFvzzq8JyaBiXebPomVHf1kFn,0
FDjuAogfRBQ9LiYQfaKa7hUJDTBbZdUY1B9V3a9Rpump,0
AmdgjNiLr95bgJZW4Dj41hBwJKTnBEoTccYQUHC5nTUw,0
8q94eud2utVCeyYRnF4v2sVkf5njaGjEukrND7Bz1B4x,0
BHEzDA94osvXvaKKQVxh4A5zFMkb7VVWyQ4eLwtzp4hW,0
5Fhk6xYUjDe3eqS3bX25khXCKnWTmNfZxPoTAUETq55s,0
CcxeGYFzrBfyjoUA4CD3vXttfEqBMvSZ21QWBz2LMKDD,0
4zdAbkyoYoT2F8ZSt6va4WZrmAwgFCfQsTEUo8zNpump,0
GFKJqQtEBLqGXcLJTfMPmkmUptiMJqegxwhHVHkjpump,0
929aWSc3ZKSFckUw4Ekas3jZqk6dzDPqijqdbwAFpump,0
BmursRKYPnK9NHGpneqzATeG7SjG3sCwStiBKzUhpump,0
GtfqHzskqhQCJd3g8tKEKaDPHBcmo9Be6jrPtryPpump,0
83HDsxuNFnhanLgkTdij3dT7tP5FH3bb1TV1rbTT7atz,0
2eZKhD3mewfLJ5hNFpmJRK49fsZit2FsfzQricd1pump,0
HJXh1XULVe2Mdp6mTKd5K7of1uFqBTbmcWzvBv6cpump,0
GPzvszRyF6Dr3EwiQMokd7d8mKWykfv8SCWrB9hQjb6y,0
3DFU4Z2N2Uyh5KxU9xgKM2u5LsPYU7m2DVKDoPYuFvEL,0
AnnG2PnH4ijFrbAf6G6MWXHtrwUxT8bkyd5MJNnCpump,0
99JTgce8rKpTfx7mGfZHs1RfCpoRh3yCH8QVeR29HxDk,0
7AG3AaHMrTXHY3GNTjFtppAKYnbejgCzGfeeEVPPpump,0
n2NnEzoosVb3Wj9wKxEPdJ44aTttsuunuWWDAmZyEzN,0
4dQjQvjjUDfReMhtWHXyd7fKJyZ9T4Q8dWWrX98Lpump,0
8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,0
Dq8whfQq7Dir5b9qcHwjsmtrTYS9qMmLqT5BLicypump,0
2tfXLmtWGPkMxpPq66cft94vTtVgBzDEyBxBoAq2pump,0
9wmYNWEHhiMqKZrYtyH1hCJZRob77o8va1n7EWdHpump,0
6qk6qprww5QmUwNYvByBd9dbFsC58FjDSUPvgwLvY7Zf,0
HAgX1HSfok8DohiNCS54FnC2UJkDSrRVnT38W3iWFwc8,0
FishgChr4rMPf1BgnZgHN6hkP443uGTe1ZpMmMJ7gS2B,0
88gZCogvqCUkHRVEhgaz2nxEinmVyQsX2bmNzzFxNQoH,0
A4aXAbTaNWgAB3Kwh837MryrdqywR9X2SuwjANjQpump,0
6CyfDfbWn1FCNUtSdPXnEmXoouwKkry1GEPabqQSpump,0
3DH8WZ6C2HdDR4J9ekYnTfai8Tx8mxn92mW8zcYmP4px,0
CoscQn9GEHXDK7z9MULF8i4oZdLedeVBLF1xLhxsUeoo,0
AUerqLiUG3R7hxpigxKCUsJNbT3GNsED35wkzRVzpump,0
5nThxAagnFSUseVuTKxsULMrJrJHzqwdtkZn8siupump,0
CjP2xEDqhf2yksrMbA7zgFB7AbDRaqxdTCbHACSVpump,0
HTK4YLRoCPRwbQaSzaWbaCLZM8618qeuhmsu4324pump,0
9ga4VHTbwhsnk26mhCecV9oqcv5qZKWJHYHrH2jZyLkf,0
TrUPjEqGpUph6sMJX8C3yYja9u4RcVUGTCkGG4xLrjG,0
CRf2mosbue8pach32jKjPpTPugFzd89bw17XEwWKpump,0
E7jFUAn8f3sgfprgc2W2xSs1HXTimFxqRRJNKL4PNTeP,0
9yE9Gx268FuB2zeSPjSKoo88q7SZAD7TFB2iA3TGpump,0
5xnCRDGdeKxF5ED1GBDKiHAEgQtJrAEWD9t3q8X5pump,0
6u4qCqfvkdnPe9neccBrd5LHBBpfhJD8pXLmewRaxNbQ,0
3gcdoCBQMKAFVopsQ377X7JhkcNPg9fwPY4eW46Apump,0
3MVw1ffuuLdtn42QWhS5VbxqQdMB6JAbqV6viwQipump,0
4aQqRAzHXzTNsWm7LtoXKNQW1SUzTXNtw4RU3Vdtpump,0
uTwAxcYdwu2Z9G954pFfRqZtvLRuRcy5fayMWuepump,0
4e4pi2xRnNqVvNfLUcLCbXNiFfgNQuBCedUeJgE4pump,0
57n247YwVjKgeDmGGQM7eLAKxvLcvjaxmoUiaLodpump,0
2oemNEm9spPGMeq2znLcLxDwqJmYHqg9ddnsK6nRpWdt,0
HPcB4YMrdGR8aJu6SoqR3WmBL69BiPvyZRnuivLWZaj2,0
CUvhGrHX7nqVhiC6vLSQq75r7CYgePZupTRbL5hGpump,0
6Xx8p2WmY1Uk2GD35uxhEyuniNrVEeSu3CUThb8Upump,0
CiMWN33vjAJED9MTBdiHuY1WCUwDWb2QJTarVrHS9xqG,0
9KNXbvirsC1gGy7HNiWTxX8HfujGGkbr7necidzhpump,0
9DXLgyFY79cTGFVyNd3MgT3hYReYqKVeDCHDwCL1nEqa,0
xyzR4s6H724bUq6q7MTqWxUnhi8LM5fiKKUq38h8M1P,0
81b2Q6BaYVdNqJE725UZj3y5C6djK4x9bQwBKqeQvD8W,0
Edazh5SW6ts7PocPvPgjrdKyqqszcRcqdB22B8tapump,0
FNWm3SdfnNPPDpsEk8ZDQpNrMkiMqLwoY67RmQXrpump,0
HaauarssjBHXxN8XX3Lw2Spby9tdv8hmuJQaZMjKpump,0
7UBsCkKwsVTJpW7g6oV6CbG8Safc3hDh3dfGqJKU2C4Q,0
AmwhM9545oQTfbccfaf35PzHonffZRFHhgSsxaECpump,0
BcwqTWm8hxUQvLpkovcm6PGPAxfFi1ZUDjZpGtYhpump,0
FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8,0
Fge2KvnX2zND9rA1ciog4eYyHdLnFYPnEGUzUoTYpump,0
6dyYaeXz69eRNUtKGcEq2gaxaWxVxu8j3TSecFA1KUEM,0
